브랜드,상호,가맹점수,신규개점,계약종료,계약해지,명의변경,가맹점평균매출액(매출액지수),가맹점면적당평균매출액
또잇카페(TTOEATCAFE),카페(cafe)마실,0,0,0,0,0,"0
(0.00)","0
(0.00)"
allcha(올차),(주)케이푸드아이엔지,0,0,0,0,0,"0
(0.00)","0
(0.00)"
킹커피(KING COFFEE),(주)브이케이인터네셔날,0,0,0,0,0,"0
(0.00)","0
(0.00)"
STORANT(스토랑트),(주)스토랑,0,0,0,0,0,"0
(0.00)","0
(0.00)"
장산다방,(주)아슬란,0,0,0,0,0,"0
(0.00)","0
(0.00)"
킹프레소,킹프레소,0,0,0,0,0,"0
(0.00)","0
(0.00)"
ledolci1946,르돌치일구사육(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
히코코,(주)히코코,0,0,0,0,0,"0
(0.00)","0
(0.00)"
낮달커피 (Notdal Coffee),(주)와이에이치,0,0,0,0,0,"0
(0.00)","0
(0.00)"
커피면회소,커피면회소,0,0,0,0,0,"0
(0.00)","0
(0.00)"
비커피(BEE COFFEE),(주)비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
마실커피,(주)이노컴프,0,0,0,0,0,"0
(0.00)","0
(0.00)"
굿럭커피,굿럭커피,0,0,0,0,0,"0
(0.00)","0
(0.00)"
핸델앤그레텔,(주)핸델과그레텔,0,0,0,2,0,"0
(0.00)","0
(0.00)"
카페라이더,(주)지로스터,0,0,0,0,0,"0
(0.00)","0
(0.00)"
코인커피,코인커피,0,0,0,0,0,"0
(0.00)","0
(0.00)"
Players19,스포츠네트워크,0,0,0,0,0,"0
(0.00)","0
(0.00)"
두이모,두이모비빔밥와플,0,0,0,0,0,"0
(0.00)","0
(0.00)"
베콩,(주)훌랄라,0,0,0,0,0,"0
(0.00)","0
(0.00)"
커피마마퀸,티에고(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
키브(Kiv),키브커피,0,0,0,0,0,"0
(0.00)","0
(0.00)"
카페아에,(주)아에,0,0,0,0,0,"0
(0.00)","0
(0.00)"
평화다방,(주)그레닉스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
디알해쉬커피,해쉬커피본점,0,0,0,0,0,"0
(0.00)","0
(0.00)"
커피시장,커피시장상동점,0,0,0,1,0,"0
(0.00)","0
(0.00)"
브라운_빈(BROWN_BEAN),24시무인카페브라운빈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
초콜릿토끼,(주)썬플라워네트웍스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
커피아트,(주)훌랄라,0,0,0,0,0,"0
(0.00)","0
(0.00)"
버블엔젤(Bubble Angel),(주)버블엔젤,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오늘도뚠뚠,오늘도뚠뚠,0,0,0,0,0,"0
(0.00)","0
(0.00)"
"카페,달조리법","카페,달조리법(cafe,달조리법)",0,0,0,0,0,"0
(0.00)","0
(0.00)"
디저트부티크엠,디저트부티크엠,0,0,0,0,0,"0
(0.00)","0
(0.00)"
바게뜨양,바게뜨양,0,0,0,0,0,"0
(0.00)","0
(0.00)"
토즈패스트카페,(주)피투피시스템즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
진심커피,(주)진심코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
45초 커피,(주)씨에이치제이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
그래도달,그래도달,0,0,0,0,0,"0
(0.00)","0
(0.00)"
어보브(ABOVE),어보브(ABOVE),0,0,0,0,0,"0
(0.00)","0
(0.00)"
코링,(주)훌랄라,0,0,0,0,0,"0
(0.00)","0
(0.00)"
씨티야,(주)엘에이치지,0,0,0,0,0,"0
(0.00)","0
(0.00)"
커피바이브,(주)에버리치에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
COFFEE COOK (커피쿡),(주)빅트리컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
물레(MULLE),물레(MULLE),0,0,0,0,0,"0
(0.00)","0
(0.00)"
베티스 커피,베티스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
커피디렉터,커피디렉터,0,0,0,0,0,"0
(0.00)","0
(0.00)"
날쌘카페,날쌘카페(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
카페에스파니,카페에스파니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
캔카페,"예스유캔에프앤비(Yes,youcanF&B)(캔카페)",0,0,0,0,0,"0
(0.00)","0
(0.00)"
W COFFEE COMPANY,(주)더블유컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
티톡(teatalk),리엔호이스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
뉴욕보틀,원유통뉴욕보틀,0,0,1,0,0,"0
(0.00)","0
(0.00)"
커피스토어,(주)디아이디코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
페이버리트(FAVORITE) 커피,(주)페이버리트,0,0,0,0,0,"0
(0.00)","0
(0.00)"
앤디스커피(ANDYS COFFEE),(주)카페에이전시,0,0,0,0,0,"0
(0.00)","0
(0.00)"
나리꼬모,(주)나리꼬모,0,0,0,0,0,"0
(0.00)","0
(0.00)"
고품격 커피공장,고품격커피공장,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오슬로우(OHSLOW),(주)에스씨에스에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
에이그레이트카페,(주)에이그레이트,0,0,0,0,0,"0
(0.00)","0
(0.00)"
루이스해밀턴커피,(주)옴니아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
커피기업,(주)티제이커피기업,0,0,0,0,0,"0
(0.00)","0
(0.00)"
원유로 스페셜티 커피,(주)비아이랩,0,0,0,0,0,"0
(0.00)","0
(0.00)"
퀸즈브라운,대현패밀리(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
카페보노,보노파슨스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
비에이블스터디카페,비에이블코리아(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
일리 카페 (illy caffe),(주)큐로에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
라고바움 (Lago Baum),(주)라고바움,0,0,0,0,0,"0
(0.00)","0
(0.00)"
베라오커피,인터베이스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
해브에스프레소,어썸코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
알엠커피(R.M COFFEE),알엠컴퍼니(R.MCOMPANY),0,0,0,0,0,"0
(0.00)","0
(0.00)"
花커피 (WHA COFFEE),(주)어뉴스토리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
반달커피,루나에프엔비(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
커피란워시데이,커피란워시데이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
흑운당,(주)제이에이치컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
휘카페(Whicafe),(주)청호휘카페,0,0,0,0,0,"0
(0.00)","0
(0.00)"
복고다방,(주)에스엔인더스트리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
아로이커피(Aroicoffee),아로이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
카페텀블러,(주)청담페스틴팩토리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
베로에스프레소 (VERO ESPRESSO),베로,0,0,0,0,0,"0
(0.00)","0
(0.00)"
디알해쉬커피,해쉬커피오거리점,0,0,0,0,0,"0
(0.00)","0
(0.00)"
더착한커피,(주)더바른사람들,0,0,0,0,0,"0
(0.00)","0
(0.00)"
더치앤빈,(주)진심코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
CAFE CANBUS (카페캔버스),(주)명진푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
펠어커피,펠어커피,0,0,0,0,0,"0
(0.00)","0
(0.00)"
카페프런치,프런치코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
모노치즈,(주)어디로드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
비단로,비단로,0,0,0,0,0,"0
(0.00)","0
(0.00)"
9 BLOCK (나인블럭),(주)에스디인터내셔날,0,0,0,0,0,"0
(0.00)","0
(0.00)"
커피달램,로스터리미노(roasterymino),0,0,0,0,0,"0
(0.00)","0
(0.00)"
온리비커피(Only B COFFEE),(주)온리비컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
천씨씨커피,더천씨씨코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
카페 유어 프레즌트,카페유어프레즌트,0,0,0,0,0,"0
(0.00)","0
(0.00)"
후드,후드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
카페 꽃이피다,카페꽃이피다,0,0,0,0,0,"0
(0.00)","0
(0.00)"
제이제이로스터스,(주)쿱커피랩,0,0,0,0,0,"0
(0.00)","0
(0.00)"
허니빈스(HoneyBean's),씨엔지글로벌(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
몰타,에스티컴퍼니(ST.company),0,0,0,0,0,"0
(0.00)","0
(0.00)"
브이카페,(주)브이앤케이코퍼레이션,0,0,0,0,0,"0
(0.00)","0
(0.00)"
올리버브라운카페,(주)올리버브라운코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
보니또커피,에스프레소코리아(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
한글빵카페,한글코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
화이트오울,월드린,0,0,0,0,0,"0
(0.00)","0
(0.00)"
쿠오레(Cuore),(주)쿠오레,0,0,0,0,0,"0
(0.00)","0
(0.00)"
이츠이츠,(주)이츠이츠,0,0,0,0,0,"0
(0.00)","0
(0.00)"
카페에이븐,(주)씨엘파미유,0,0,0,1,0,"0
(0.00)","0
(0.00)"
스므으커피,(주)쩐주단코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
행님디저트카페,규원,0,0,0,0,0,"0
(0.00)","0
(0.00)"
드롭탑(DROPTOP),(주)다도글로벌,0,0,0,0,0,"0
(0.00)","0
(0.00)"
C.OFFICE COFFEE BAR,팜테이블,0,0,0,0,0,"0
(0.00)","0
(0.00)"
