브랜드,상호,가맹점수,신규개점,계약종료,계약해지,명의변경,가맹점평균매출액(매출액지수),가맹점면적당평균매출액
손큰국밥,율푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
JD인동주마을,인동주마을,0,0,0,0,0,"0
(0.00)","0
(0.00)"
풍요갈비왕국,통큰오리착한삼겹,0,0,0,0,0,"0
(0.00)","0
(0.00)"
세영이네 보리굴비,(주)세영이네,0,0,0,0,0,"0
(0.00)","0
(0.00)"
집밥연구소,영농조합법인소생로컬푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한양손칼국수,한양칼국수,0,0,0,0,0,"0
(0.00)","0
(0.00)"
더수상한막창,수상한막창,0,0,0,0,0,"0
(0.00)","0
(0.00)"
육회에빠지다,갈비탕명가우미락,0,0,0,0,0,"0
(0.00)","0
(0.00)"
불밤매운오징어볶음,(주)푸드박스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
서해물총칼국수,(주)디딤,0,0,0,0,0,"0
(0.00)","0
(0.00)"
닭불92,(주)이바돔,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오수명 오가네 생선구이,오가네생선구이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
최정옥 미성복어불고기,(주)미성푸드시스템,0,0,0,0,0,"0
(0.00)","0
(0.00)"
그놈포차,그놈포차본점,0,0,0,0,0,"0
(0.00)","0
(0.00)"
불백어게인,밥상편지푸드,0,0,0,2,0,"0
(0.00)","0
(0.00)"
애플삼겹살,(주)디딤,0,0,0,1,0,"0
(0.00)","0
(0.00)"
조홍재 고기대군,고기대군,0,0,0,0,0,"0
(0.00)","0
(0.00)"
경성일번가,리가든송천점,0,0,0,0,0,"0
(0.00)","0
(0.00)"
미러유 조개칼국수,미러유에프앤디(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
류가본가,(주)류가본가,0,0,0,0,0,"0
(0.00)","0
(0.00)"
삼화식당1972,(주)고릴라에프앤디,0,0,0,0,0,"0
(0.00)","0
(0.00)"
하회당,태평원(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
한달음숯불구이,유한회사한달음에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
우리동네 대통령,(주)오복이야기,0,0,0,0,0,"0
(0.00)","0
(0.00)"
맛있는찜닭 맛찜,맛있는찜닭(맛찜),0,0,0,0,0,"0
(0.00)","0
(0.00)"
진아구,(주)미트더석세스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
삼계탕갈비탕고려홍삼삼계탕,고려홍삼삼계탕,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한량천하,제노F&C,0,0,0,0,0,"0
(0.00)","0
(0.00)"
해논미역,해논산업1,0,0,0,0,0,"0
(0.00)","0
(0.00)"
전현주식당,(주)미설렘,0,0,0,0,0,"0
(0.00)","0
(0.00)"
전골마켓,착한맘굿쉐프,0,0,0,0,0,"0
(0.00)","0
(0.00)"
직화삼겹통,직화삼겹통,0,0,0,0,0,"0
(0.00)","0
(0.00)"
시래정각,시래푸드식품,0,0,0,0,0,"0
(0.00)","0
(0.00)"
설해국,(주)동의보감농수산,0,0,0,0,0,"0
(0.00)","0
(0.00)"
고기소,(주)다산푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
면장수,면장수,0,0,0,0,0,"0
(0.00)","0
(0.00)"
불한당,정상FC,0,0,0,0,0,"0
(0.00)","0
(0.00)"
본가낙곱새,본가푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
추담추어정,(주)리더스에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
빛뜰,(주)하나에프씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
아구좋은날,(주)올댓컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
내파부대찌개,오늘의Recipe,0,0,0,0,0,"0
(0.00)","0
(0.00)"
행복굽는돼지집딸,돼지집딸,0,0,0,0,0,"0
(0.00)","0
(0.00)"
코봉이 해물찜,코봉이해물찜,0,0,0,0,0,"0
(0.00)","0
(0.00)"
뼈대장,(주)웅장한식탁,0,0,0,0,0,"0
(0.00)","0
(0.00)"
게매니아,게매니아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
참한맛족발,참한맛족발,0,0,0,0,0,"0
(0.00)","0
(0.00)"
덮다,덮다,0,0,0,0,0,"0
(0.00)","0
(0.00)"
가마솥국밥.보쌈,(주)도시방앗간,0,0,0,0,0,"0
(0.00)","0
(0.00)"
브라더직화배달삼겹,브라더푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
몽땅다돼지,프랜차이즈새늘,0,0,0,0,0,"0
(0.00)","0
(0.00)"
족과의동침,가장맛있는족발족과의동침,0,0,0,0,0,"0
(0.00)","0
(0.00)"
화통 500 ℃,더화통,0,0,0,0,0,"0
(0.00)","0
(0.00)"
허재영의 묵사발,(주)다람쥐할머니에프씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
돈짝,돈짝,0,0,0,0,0,"0
(0.00)","0
(0.00)"
하누소갈비살,(주)하누소푸드시스템,0,0,0,2,0,"0
(0.00)","0
(0.00)"
쭈소반,(주)쭈소반,0,0,0,0,0,"0
(0.00)","0
(0.00)"
골라먹는덮밥,셀렉키친(공유주방),0,0,0,0,0,"0
(0.00)","0
(0.00)"
승화네 크랩보트,(주)승화씨푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
택이네,양심,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오지게먹게,우수한형제들,0,0,0,0,0,"0
(0.00)","0
(0.00)"
반했닭,국제에프앤비(F&B),0,0,0,0,0,"0
(0.00)","0
(0.00)"
유성갈비,유성컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
20년전통 대구역할매집식당,할매집식당,0,0,0,0,0,"0
(0.00)","0
(0.00)"
반칙왕식탁,더블제이푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
제주흑다돈 왕족발,영농조합법인돈마유통,0,0,0,0,0,"0
(0.00)","0
(0.00)"
삼삼정육점,호세야(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
백청우칼국수,백청우칼국수,0,0,0,0,0,"0
(0.00)","0
(0.00)"
사천찜닭,로드다이닝(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
나씨네 뒷고기,나건F&B,0,0,0,0,0,"0
(0.00)","0
(0.00)"
아수라불닭발,아수라불닭발,0,0,0,0,0,"0
(0.00)","0
(0.00)"
대부면가 우리밀칼국수,대부면가fc,0,0,0,0,0,"0
(0.00)","0
(0.00)"
항정사이,(주)제이에스와이푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
막창뚱이,막창뚱이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
도도한돈,도도한돈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
동란 소문난 찜닭,동란소문난찜닭본점,0,0,0,0,0,"0
(0.00)","0
(0.00)"
산촌신쭈꾸미,(주)디비홀딩스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한나네부엌,(주)리조이스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
수뿌레닭갈비,더원코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
금뿔이구집,이구집,0,0,0,0,0,"0
(0.00)","0
(0.00)"
안경할머니곱창,에프앤씨매니지먼트,0,0,0,0,0,"0
(0.00)","0
(0.00)"
병만네닭갈비,병만네닭갈비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
야식공장,(주)엔터글로벌코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
구백냥 곱창,햇살푸드에프씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
바비든든,(주)올리브홀딩스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
아!이맛이야 철판산성,아이맛이야철판구이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
갈비명가 서서갈비,(주)지에스이푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
갈비명가 궁,(주)지에스이푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
토골술막 항아리 숯불 닭구이,(주)지에프코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
짐바로찜닭,짐바로찜닭내외본점,0,0,0,0,0,"0
(0.00)","0
(0.00)"
고기싸롱,(주)행복한상상에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
김태연 국민 동태탕∙찜,태연푸드(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
천하제일숯불갈비,창업드림푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
이동진꼬끼오닭개장,(주)이동진꼬끼오닭개장,0,0,0,0,0,"0
(0.00)","0
(0.00)"
장인미역,(주)호인푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
베스트 생갈비찜&찜닭,베스트생갈비앤찜닭,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한채쭈꾸미,한채쭈꾸미,0,0,0,0,0,"0
(0.00)","0
(0.00)"
최배달바로보쌈,(주)최배달,0,0,0,0,0,"0
(0.00)","0
(0.00)"
낙곱새대가,아침의부엌,0,0,0,0,0,"0
(0.00)","0
(0.00)"
뜸들이다,(주)뜸들이다,0,0,0,0,0,"0
(0.00)","0
(0.00)"
탕대장,한솔식품,0,0,0,0,0,"0
(0.00)","0
(0.00)"
불고기브라더스 도시락점방,(주)이도감농업회사법인,0,0,0,0,0,"0
(0.00)","0
(0.00)"
불고기브라더스 키친,(주)이도감농업회사법인,0,0,0,0,0,"0
(0.00)","0
(0.00)"
후원,(주)이랜드이츠,0,0,0,0,0,"0
(0.00)","0
(0.00)"
새벽나주곰탕,(주)보성녹돈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
정남옥,(주)정남옥에프앤씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
해밭 김치찌개,(주)해밭식품,0,0,0,0,0,"0
(0.00)","0
(0.00)"
믿고(meatgo),(주)믿고,0,0,0,0,0,"0
(0.00)","0
(0.00)"
불타는 형제들,불타는형제들,0,0,0,0,0,"0
(0.00)","0
(0.00)"
진진 닭발&곱창,진진&몬스터,0,0,0,0,0,"0
(0.00)","0
(0.00)"
닥치고곱창,닥치고곱창,0,0,0,0,0,"0
(0.00)","0
(0.00)"
돈오야,돈오야,0,0,0,0,0,"0
(0.00)","0
(0.00)"
해운대제면소,해운대제면소(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
서초동찜갈비7059,서초동찜갈비교대점,0,0,0,0,0,"0
(0.00)","0
(0.00)"
청천그집쭈꾸미,청천그집쭈꾸미,0,0,0,0,0,"0
(0.00)","0
(0.00)"
낙지애가,(주)엠케이우성,0,0,0,0,0,"0
(0.00)","0
(0.00)"
러버덕,(주)제이푸드서비스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
쭈꾸쭈꾸아,쭈꾸쭈꾸아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
문호리팥죽,문호리팥죽,0,0,0,0,0,"0
(0.00)","0
(0.00)"
고니식탁,고니컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
륭림닭발,륭림닭발,0,0,0,0,0,"0
(0.00)","0
(0.00)"
전주한옥찜닭,전주한옥찜닭프랜차이즈가맹본부,0,0,0,0,0,"0
(0.00)","0
(0.00)"
신포가빈,(주)신포가빈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
최PD해물칼국수,최피디(PD)해물칼국수,0,0,0,0,0,"0
(0.00)","0
(0.00)"
아낌없이 주는 진미찜&탕,진미찜&탕,0,0,0,0,0,"0
(0.00)","0
(0.00)"
신촌설렁탕,(주)신촌푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
연남물갈비,(주)티에스케이패밀리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
엉뚱한삼겹살,엉뚱한삼겹살(본점),0,0,0,0,0,"0
(0.00)","0
(0.00)"
고기바보,디티푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
춤추는불닭발,춤추는불닭발,0,0,0,0,0,"0
(0.00)","0
(0.00)"
북성회관,북성회관,0,0,0,0,0,"0
(0.00)","0
(0.00)"
맛을그리다오상미,맛을그리다더컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
서울편백찜,(주)서울편백찜,0,0,0,0,0,"0
(0.00)","0
(0.00)"
매일메로찜,매일메로,0,0,0,0,0,"0
(0.00)","0
(0.00)"
약선당,약선당(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
일류닭&닭,(주)소노(SONO),0,0,0,0,0,"0
(0.00)","0
(0.00)"
내가찜한닭,(주)마이푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
무한정차돌,㈜캔푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
맛차돌,(주)포피플,0,0,0,0,0,"0
(0.00)","0
(0.00)"
황금진족,(주)미림에프엔비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
단물곤물,단물곤물,0,0,0,0,0,"0
(0.00)","0
(0.00)"
궁채,(주)이밥스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
진도리 닭도리탕,진도리F&B.CO,0,0,0,0,0,"0
(0.00)","0
(0.00)"
고기주는 햇쌈불냉면,햇잎푸드(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
한끼국밥,(주)인화에프엔비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
진지방,(주)리더스코리아코퍼레이션,0,0,0,0,0,"0
(0.00)","0
(0.00)"
하루한쌈,(주)푸드피플,0,0,0,0,0,"0
(0.00)","0
(0.00)"
일품대가삼계탕,일품대가삼계탕,0,0,0,0,0,"0
(0.00)","0
(0.00)"
용덕장코다리,용덕장코다리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
딜리버리쿡,(주)드림위드에프씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
귀품찬,(주)본앤쿡코리아,0,0,0,14,0,"0
(0.00)","0
(0.00)"
야곱293,야곱293,0,0,0,0,0,"0
(0.00)","0
(0.00)"
용두동갈비,(주)가연푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
국민부대찌개,국민부대찌개,0,0,0,0,0,"0
(0.00)","0
(0.00)"
송정,(주)홍푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
솔로부대찌개,백's코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
생고기제작소,생고기제작소(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
1897삼학어묵,(주)제이푸드서비스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
쭈꾸미본색,(주)단꿈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
밥FULL,CooperativeF&C(쿠퍼레이티브에프앤씨),0,0,0,0,0,"0
(0.00)","0
(0.00)"
노랑물고기,노랑물고기,0,0,0,0,0,"0
(0.00)","0
(0.00)"
논골집,정준유통,0,0,0,0,0,"0
(0.00)","0
(0.00)"
靑해품당 수산식당,(주)대신물산,0,0,0,0,0,"0
(0.00)","0
(0.00)"
최고남 직화짜글이,㈜모두여는세상,0,0,0,0,0,"0
(0.00)","0
(0.00)"
불고기 가다다 불고기,(주)이조푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
이서하 서하불고기,(주)이조푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
언덕집,(주)재복,0,0,0,0,0,"0
(0.00)","0
(0.00)"
진가네 간장게장&양념게장,우리동네쉐프,0,0,0,0,0,"0
(0.00)","0
(0.00)"
월국시,(주)모컴테크,0,0,0,0,0,"0
(0.00)","0
(0.00)"
청해신푸른바다찜탕,청.해.신,0,0,0,0,0,"0
(0.00)","0
(0.00)"
쿵더덕쿵족,(주)스마일코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
쿠이노족발,지오앤드림,0,0,0,0,0,"0
(0.00)","0
(0.00)"
더떠블,(주)비어,0,0,0,0,0,"0
(0.00)","0
(0.00)"
혼밥대왕,(주)박앤박,0,0,0,0,0,"0
(0.00)","0
(0.00)"
두근두근숨쉬는숨두부,골든키본,0,0,0,0,0,"0
(0.00)","0
(0.00)"
장수본가해장국,(주)장수엔터프라이즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
보고싶다,(주)에스에이치,0,0,0,0,0,"0
(0.00)","0
(0.00)"
로꼬로꼬,로꼬로꼬,0,0,0,0,0,"0
(0.00)","0
(0.00)"
갈비오브미,퍼스트프랜차이즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
공손한 소먹으면 돼지,(주)월드씨푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오색동,(주)푸드피플,0,0,0,0,0,"0
(0.00)","0
(0.00)"
헬로통큰삼겹,나눔프랜차이즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
Grocery101shabu,카페(cafe)마실,0,0,0,0,0,"0
(0.00)","0
(0.00)"
마포선장,(주)가족푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
이공족발,이공족발,0,0,0,0,0,"0
(0.00)","0
(0.00)"
미소연곰탕집,(주)전설,0,0,0,0,0,"0
(0.00)","0
(0.00)"
장만호양지국밥,장만호에프씨협동조합,0,0,0,0,0,"0
(0.00)","0
(0.00)"
육미트(6Meat),찬우축산(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
국사랑,케이씨컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
미스터시래기,(주)푸드앤이노베이션,0,0,1,0,0,"0
(0.00)","0
(0.00)"
한국의 솜씨,(주)이에스로지스틱스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
갈비꽃,(주)갈비꽃,0,0,0,0,0,"0
(0.00)","0
(0.00)"
김연수소갈비살,(주)긍정플러스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
거북이동네,(주)거북이동네,0,0,0,0,0,"0
(0.00)","0
(0.00)"
김쉐프의족家,(주)제니스에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
전진만구구찜닭,(주)그루나무,0,0,0,0,0,"0
(0.00)","0
(0.00)"
곱선,컴퍼니(S.Y.COMPANY),0,0,0,0,0,"0
(0.00)","0
(0.00)"
철판요리포차판,(주)더블유엔씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
쿡감,(주)쿡감,0,0,0,0,0,"0
(0.00)","0
(0.00)"
류근모와열명의농부,농업회사법인(주)열명의농부,0,0,0,0,0,"0
(0.00)","0
(0.00)"
북촌삼대갈비,(주)일가브라더스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
꾸지뽕숯불갈비,(주)유니버셜그룹,0,0,0,0,0,"0
(0.00)","0
(0.00)"
탐라생면,(주)빌든,0,0,0,0,0,"0
(0.00)","0
(0.00)"
대구아지:야 0530,대구본에프앤씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
하늘소불고기,(주)재밌는친구들,0,0,0,0,0,"0
(0.00)","0
(0.00)"
서민반찬,서민반찬,0,0,0,0,0,"0
(0.00)","0
(0.00)"
팔덕식당,MS푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
수촌마을,수촌마을체인본부,0,0,0,0,0,"0
(0.00)","0
(0.00)"
삼겹살 곱빼기 배달전문 고기한끼,(주)브이에스에프씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
양스부대찌개,(주)양스부대찌개,0,0,0,0,0,"0
(0.00)","0
(0.00)"
사재감참숯왕소금구이,(주)사재감,0,0,0,0,0,"0
(0.00)","0
(0.00)"
"안녕, 닭",안녕푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
어죽이네철렵국,어죽이네철렵국,0,0,0,0,0,"0
(0.00)","0
(0.00)"
소바애,소바애부천본점,0,0,0,0,0,"0
(0.00)","0
(0.00)"
홍반장신의주찹쌀순대와감자탕,(주)홍반장,0,0,0,0,0,"0
(0.00)","0
(0.00)"
행복한 아구찜,행복한아구찜F&C&HOFOODF&C,0,0,0,0,0,"0
(0.00)","0
(0.00)"
토부가,(주)이밥스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
명품에프앤비,(주)명품에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
이성원 쉐프의 청년감자탕 순대국,이성원쉐프의청년감자탕,0,0,0,0,0,"0
(0.00)","0
(0.00)"
무교동유정낙지,(주)무교동유정낙지,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한상에소두마리,㈜한상에소두마리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
솔청면옥,(주)이밥스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오술차,(주)오술차,0,0,0,0,0,"0
(0.00)","0
(0.00)"
그집게장정식,(주)태백푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
두총각 닭갈비,두총각춘천닭갈비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
감자탕의 거인,우리가메뉴코칭,0,0,0,0,0,"0
(0.00)","0
(0.00)"
용추골미궁순대,칠연푸드시스템,0,0,0,0,0,"0
(0.00)","0
(0.00)"
신이내린족발과보쌈,(주)상진에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
신가네정읍막창구이,농업회사법인유한회사신가네,0,0,0,0,0,"0
(0.00)","0
(0.00)"
반주(BANJOO),(주)캘리스코,0,0,0,0,0,"0
(0.00)","0
(0.00)"
우향,(주)로열푸드코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오마이찬,(주)로열푸드코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
육해공통바베큐,(주)포트리스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
맛있는탕탕탕,태성푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
청춘대패,(주)솔빛씨앤씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
봄채향,(주)이밥스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
월수금,월수금,0,0,0,0,0,"0
(0.00)","0
(0.00)"
부부요리단,부부요리단,0,0,0,0,0,"0
(0.00)","0
(0.00)"
싸다구족발&보쌈,일당백푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
꺼먹지명태조림,꺼먹지황태식품,0,0,0,0,0,"0
(0.00)","0
(0.00)"
삼육가珍,(주)레블스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
영춘찜닭,영춘찜닭,0,0,0,0,0,"0
(0.00)","0
(0.00)"
장원서닭한마리,(주)에스이엔에프씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
뿔발,농업회사법인(주)을과함께,0,0,0,0,0,"0
(0.00)","0
(0.00)"
청실홍실,(주)푸드피플,0,0,0,0,0,"0
(0.00)","0
(0.00)"
황금오리,마쪼코마,0,0,0,0,0,"0
(0.00)","0
(0.00)"
어수지락,수림에프앤디,0,0,0,0,0,"0
(0.00)","0
(0.00)"
고소한술도둑 동래막창,제이엠글로벌,0,0,0,0,0,"0
(0.00)","0
(0.00)"
샤브애샐러드바,(주)다올에프씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
라라감자탕,라라,0,0,0,0,0,"0
(0.00)","0
(0.00)"
청와삼대,(주)봄봄,0,0,0,0,0,"0
(0.00)","0
(0.00)"
육회브라더스,토니앤컴퍼니인터내셔널,0,0,0,0,0,"0
(0.00)","0
(0.00)"
난다곱창,(주)난다푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한동길전통감자탕,한동길식품,0,0,0,0,0,"0
(0.00)","0
(0.00)"
동네아저씨전,영맨푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오모리찌개,(주)오모리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
육공소,육공소,0,0,0,0,0,"0
(0.00)","0
(0.00)"
香1980국밥집,(주)용감한남자들,0,0,0,0,0,"0
(0.00)","0
(0.00)"
약방불백,(주)오경,0,0,0,0,0,"0
(0.00)","0
(0.00)"
김현옥 전주전집 사당동,비엘푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
강남대패&샤브,(주)나이스패밀리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
푸지막,(주)제이푸드에프씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
이태원더고깃집,이태원더고깃집,0,0,0,0,0,"0
(0.00)","0
(0.00)"
약초마을,약초마을YCM,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한국밥,(주)굳길,0,0,0,0,0,"0
(0.00)","0
(0.00)"
스톤 336,(주)디딤돌푸드시스템,0,0,0,0,0,"0
(0.00)","0
(0.00)"
엄마가떴다,장모님이떴다,0,0,0,0,0,"0
(0.00)","0
(0.00)"
속초명가,우성푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
일산오골계숯불구이,일산오골계숯불구이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
홍은이닭지그리,홍은이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
화성옥,화성옥,0,0,0,0,0,"0
(0.00)","0
(0.00)"
남천집,(주)브로컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
최프로배달삼겹,(주)오색만찬,0,0,0,0,0,"0
(0.00)","0
(0.00)"
보노보노웍,보노보노웍(내덕율량점),0,0,0,0,0,"0
(0.00)","0
(0.00)"
밀가촌국수,밀가촌국수,0,0,0,0,0,"0
(0.00)","0
(0.00)"
제주돈식당,비에스엔알프랜차이즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
이서면장국수잘하는집,농업회사법인(주)장토,0,0,0,0,0,"0
(0.00)","0
(0.00)"
만원육회,징어랑,0,0,0,0,0,"0
(0.00)","0
(0.00)"
길 세이로무시,케이제이(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
조선양평해장국,조선양평해장국,0,0,0,0,0,"0
(0.00)","0
(0.00)"
백번가코다리,백번가코다리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
유림회관,(주)더글로벌코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한양껍데기,(주)프로그에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
앵두그리고찜닭,(주)제이스21,0,0,0,0,0,"0
(0.00)","0
(0.00)"
탁사발 두부공방,(주)장인공방,0,0,0,0,0,"0
(0.00)","0
(0.00)"
순대실록,(주)희스토리푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
통부심,통부심,0,0,0,0,0,"0
(0.00)","0
(0.00)"
명태밥상,명태밥상,0,0,0,0,0,"0
(0.00)","0
(0.00)"
나이스투미츄,아이에스크리에이티브,0,0,0,0,0,"0
(0.00)","0
(0.00)"
맛소우서울칼국수,(주)이밥스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
백군의고집,(주)레베카,0,0,0,0,0,"0
(0.00)","0
(0.00)"
밥도둑바른게장,(주)필드키친,0,0,0,0,0,"0
(0.00)","0
(0.00)"
더서민구이(The서민구이),(주)더드림에프씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
함양옻닭,함양옻닭,0,0,0,0,0,"0
(0.00)","0
(0.00)"
국가대표진짜배기,모심푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
무국식탁편백집,(주)무국식탁,0,0,0,0,0,"0
(0.00)","0
(0.00)"
채돈이,채돈이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한제소곱창전골,한제,0,0,0,0,0,"0
(0.00)","0
(0.00)"
육공판,(주)육공판에프앤디,0,0,0,0,0,"0
(0.00)","0
(0.00)"
육앤샤,디티푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
강봉수인 간큰갈비,간큰갈비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
쏘주에 삼겹살 208全,쏘삼돼지208,0,0,0,0,0,"0
(0.00)","0
(0.00)"
소도둑,(주)와이비케이홀딩스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
